file,line,class,visibility,static,function,params,explanation
app/Services/DashboardIntegrityService.php,47,DashboardIntegrityService,private,sim,deepQuery,"string $item, string $table, string $sql",Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardIntegrityService.
app/Services/DashboardIntegrityService.php,51,DashboardIntegrityService,public,sim,summary,array $checks,Função auxiliar do domínio de dashboard; usada para apoiar regras internas da classe DashboardIntegrityService.
app/Services/DatabaseInventoryService.php,7,DatabaseInventoryService,public,sim,classify,,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseInventoryService.
app/Services/DatabaseInventoryService.php,23,DatabaseInventoryService,private,sim,tables,,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseInventoryService.
app/Services/DatabaseInventoryService.php,36,DatabaseInventoryService,private,sim,moduleOf,string $table,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseInventoryService.
app/Services/DatabaseInventoryService.php,37,DatabaseInventoryService,private,sim,resumo,array $items,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseInventoryService.
app/Services/DatabaseValidationService.php,6,DatabaseValidationService,public,não,__construct,?PDO $pdo=null,Inicializa dependências internas de DatabaseValidationService.
app/Services/DatabaseValidationService.php,11,DatabaseValidationService,public,não,executar,,Executa processo operacional solicitado pelo painel ou worker.
app/Services/DatabaseValidationService.php,39,DatabaseValidationService,private,não,checkConexao,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,48,DatabaseValidationService,private,não,checkTabelas,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,57,DatabaseValidationService,private,não,checkColunasCriticas,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,85,DatabaseValidationService,private,não,checkIndicesCriticos,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,101,DatabaseValidationService,private,não,checkPermissoesCriticas,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,113,DatabaseValidationService,private,não,checkTinyV3,array &$checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,124,DatabaseValidationService,private,não,tableExists,string $table,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,132,DatabaseValidationService,private,não,columnExists,"string $table,string $column",Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,140,DatabaseValidationService,private,não,indexExists,"string $table,string $index",Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,148,DatabaseValidationService,private,não,item,"string $status,string $titulo,string $mensagem,string $acao",Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DatabaseValidationService.php,149,DatabaseValidationService,private,não,statusFinal,array $checks,Função auxiliar do domínio de banco de dados; usada para apoiar regras internas da classe DatabaseValidationService.
app/Services/DeadLetterQueueService.php,3,DeadLetterQueueService,public,sim,enviar,"array $item, array $retorno=[], ?string $codigoErro=null, ?string $motivo=null",Envia dados para integração/destino externo no módulo de regra de negócio/serviço.
app/Services/DeadLetterQueueService.php,23,DeadLetterQueueService,public,sim,reprocessar,int $dlqId,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe DeadLetterQueueService.
app/Services/DiagnosticoApiService.php,3,DiagnosticoApiService,public,sim,registrar,"string $sistema, ?string $endpoint, string $status, ?int $httpCode, ?int $tempoMs, string $mensagem, $detalhes=null","Registra evento, histórico, auditoria ou snapshot no banco."
app/Services/DiagnosticoApiService.php,23,DiagnosticoApiService,public,sim,ultimos,int $limite=30,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe DiagnosticoApiService.
app/Services/DiagnosticoApiService.php,33,DiagnosticoApiService,public,sim,ultimoPorSistema,string $sistema,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe DiagnosticoApiService.
app/Services/EnterpriseAuditHashChainService.php,3,EnterpriseAuditHashChainService,public,sim,assinarProximos,int $limite=500,Função auxiliar do domínio de auditoria; usada para apoiar regras internas da classe EnterpriseAuditHashChainService.
app/Services/EnterpriseAuditHashChainService.php,20,EnterpriseAuditHashChainService,public,sim,validar,,"Valida payload, banco, regra, arquivo ou configuração."
app/Services/EnterpriseAuditHashChainService.php,32,EnterpriseAuditHashChainService,private,sim,garantirTabela,PDO $pdo,Função auxiliar do domínio de auditoria; usada para apoiar regras internas da classe EnterpriseAuditHashChainService.
app/Services/EnterpriseV26ReadinessService.php,3,EnterpriseV26ReadinessService,public,sim,resumo,,Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe EnterpriseV26ReadinessService.
app/Services/ErrorCatalog.php,3,ErrorCatalog,public,sim,explain,"string $code, string $message=''",Função auxiliar do domínio de regra de negócio/serviço; usada para apoiar regras internas da classe ErrorCatalog.
app/Services/EstoqueEnterpriseService.php,3,EstoqueEnterpriseService,public,sim,config,,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueEnterpriseService.php,24,EstoqueEnterpriseService,public,sim,salvarConfig,array $dados,Salva/atualiza dados do módulo de estoque.
app/Services/EstoqueEnterpriseService.php,30,EstoqueEnterpriseService,public,sim,registrarAlerta,"string $sku, string $tipo, string $mensagem, string $severidade='alerta', array $ctx=[]",Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueEnterpriseService.php,36,EstoqueEnterpriseService,public,sim,enfileirarEstoque,"string $origem, string $destino, string $sku, float $quantidade, array $payload=[]",Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueEnterpriseService.php,52,EstoqueEnterpriseService,public,sim,extrairEstoque,"array $payload, string $origem",Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueEnterpriseService.php,62,EstoqueEnterpriseService,public,sim,eventoJaProcessado,"string $origem, string $referencia, string $sku, string $tipo",Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueEnterpriseService.php,74,EstoqueEnterpriseService,public,sim,receberAtualizacao,"string $origem, array $payload, string $raw=''",Recebe e normaliza dados externos no módulo de estoque.
app/Services/EstoqueEnterpriseService.php,95,EstoqueEnterpriseService,public,sim,auditarSku,"string $sku, string $evento, ?string $statusAnterior, ?string $statusNovo, ?float $saldoAnterior, ?float $saldoNovo, string $origem, string $mensagem, array $ctx=[]",Registra ou consulta auditoria/histórico de estoque.
app/Services/EstoqueEnterpriseService.php,102,EstoqueEnterpriseService,public,sim,criarReconciliacaoManual,,"Cria registro, payload ou recurso do módulo de estoque."
app/Services/EstoqueEnterpriseService.php,113,EstoqueEnterpriseService,public,sim,proximaTentativa,int $tentativa,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueEnterpriseService.
app/Services/EstoqueMapper.php,3,EstoqueMapper,private,sim,pick,"array $arr, array $keys, $default=''",Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueMapper.
app/Services/EstoqueMapper.php,5,EstoqueMapper,public,sim,extrairItensBaixa,array $payload,Função auxiliar do domínio de estoque; usada para apoiar regras internas da classe EstoqueMapper.
app/Services/EstoqueMapper.php,33,EstoqueMapper,public,sim,tinyEventoParaVsmBaixa,array $payload,Converte/mapeia dados entre formatos do módulo de estoque.
app/Services/EstoqueVsmSchedulerService.php,8,EstoqueVsmSchedulerService,public,sim,config,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe EstoqueVsmSchedulerService.
app/Services/EstoqueVsmSchedulerService.php,28,EstoqueVsmSchedulerService,public,sim,deveExecutar,,Função auxiliar do domínio de VSM; usada para apoiar regras internas da classe EstoqueVsmSchedulerService.
app/Services/EstoqueVsmSchedulerService.php,52,EstoqueVsmSchedulerService,public,sim,criarExecucao,string $modo='automatico',"Cria registro, payload ou recurso do módulo de VSM."
app/Services/EstoqueVsmSchedulerService.php,60,EstoqueVsmSchedulerService,public,sim,produtosParaConsulta,int $limite,Converte/mapeia dados entre formatos do módulo de VSM.
